,Price,Image URLs,Model,Year,City,year,car_type,engine_size,gear,mileage,other_details
144,7000000,"['https://kolesa-photos.kcdn.online/webp/fb/fbfc9505-944c-42c9-801a-9b6f392cc7bf/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fb/fbfc9505-944c-42c9-801a-9b6f392cc7bf/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fb/fbfc9505-944c-42c9-801a-9b6f392cc7bf/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fb/fbfc9505-944c-42c9-801a-9b6f392cc7bf/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fb/fbfc9505-944c-42c9-801a-9b6f392cc7bf/5-160x120.jpg']",Mercedes-Benz E 300,2010,Алматы,2010 г.,Б/у седан,3.5 л,КПП автомат,,"бензин, черный, металлик, литые диски, кожа, ГУР, ABS, SRS, спортивный режим, ..."
145,1600000,"['https://kolesa-photos.kcdn.online/webp/33/33c57bb1-a2f1-4e56-b0a4-9be4c50ced49/17-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33c57bb1-a2f1-4e56-b0a4-9be4c50ced49/16-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33c57bb1-a2f1-4e56-b0a4-9be4c50ced49/15-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33c57bb1-a2f1-4e56-b0a4-9be4c50ced49/18-160x120.jpg']",Mercedes-Benz E 230,1989,Шымкент,1989 г.,Б/у седан,2.3 л,КПП механика,189 000,"бензин, коричневый, тонировка, люк, обвес, велюр, ауди..."
146,22500000,"['https://kolesa-photos.kcdn.online/webp/0a/0a6bfb58-b9ab-4b58-a7b6-9be3ef8e1c7f/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0a/0a6bfb58-b9ab-4b58-a7b6-9be3ef8e1c7f/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0a/0a6bfb58-b9ab-4b58-a7b6-9be3ef8e1c7f/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0a/0a6bfb58-b9ab-4b58-a7b6-9be3ef8e1c7f/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0a/0a6bfb58-b9ab-4b58-a7b6-9be3ef8e1c7f/7-160x120.jpg']",Mercedes-Benz S 500,2013,Алматы,2013 г.,Б/у седан,4.7 л,КПП автомат,,"бензин, черный, металлик, кожа, дерево, алькантара, шторки, В отличном состоян..."
147,8500000,"['https://kolesa-photos.kcdn.online/webp/b1/b16be88a-841f-4140-8dfc-9be456503a4f/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b1/b16be88a-841f-4140-8dfc-9be456503a4f/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b1/b16be88a-841f-4140-8dfc-9be456503a4f/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b1/b16be88a-841f-4140-8dfc-9be456503a4f/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b1/b16be88a-841f-4140-8dfc-9be456503a4f/5-160x120.jpg']",Mercedes-Benz CLS 500,2007,Алматы,2007 г.,Б/у седан,5 л,КПП автомат,,"бензин, SWAP М113 5.0 По тех паспорту 3, 5 Привозной Живой Матор пробег 70км все..."
148,5250000,"['https://kolesa-photos.kcdn.online/webp/fa/fa15463b-a0ec-4049-80c6-9bfcc09d0922/40-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa15463b-a0ec-4049-80c6-9bfcc09d0922/37-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa15463b-a0ec-4049-80c6-9bfcc09d0922/38-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa15463b-a0ec-4049-80c6-9bfcc09d0922/39-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa15463b-a0ec-4049-80c6-9bfcc09d0922/41-160x120.jpg']",Mercedes-Benz E 240,2002,Караганда,2002 г.,Б/у седан,2.6 л,КПП автомат,300 000,"бензин, черный, кожа, кондиционер, Машина в Караганде с..."
149,6000000,"['https://kolesa-photos.kcdn.online/webp/4e/4e5c4cc9-563b-48ce-974f-9bd82b3613c6/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e5c4cc9-563b-48ce-974f-9bd82b3613c6/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e5c4cc9-563b-48ce-974f-9bd82b3613c6/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e5c4cc9-563b-48ce-974f-9bd82b3613c6/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e5c4cc9-563b-48ce-974f-9bd82b3613c6/6-160x120.jpg']",Mercedes-Benz CLS 350,2006,Шымкент,2006 г.,Б/у седан,3.5 л,КПП автомат,,бензин
150,120000000,"['https://kolesa-photos.kcdn.online/webp/54/54c99bf0-64ee-43e6-a3cf-9be18bd1ce70/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/54/54c99bf0-64ee-43e6-a3cf-9be18bd1ce70/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/54/54c99bf0-64ee-43e6-a3cf-9be18bd1ce70/6-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/54/54c99bf0-64ee-43e6-a3cf-9be18bd1ce70/10-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/54/54c99bf0-64ee-43e6-a3cf-9be18bd1ce70/13-160x120.jpg']",Mercedes-Benz G 63 AMG,2022,Алматы,2022 г.,Б/у внедорожник,4 л,КПП автомат,25 000,"бензин, черный, металлик, G63AMG Black Edition, в ид..."
151,4500000,"['https://kolesa-photos.kcdn.online/webp/01/014cb475-000b-4cc3-9e4c-9bca622580f4/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/01/014cb475-000b-4cc3-9e4c-9bca622580f4/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/01/014cb475-000b-4cc3-9e4c-9bca622580f4/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/01/014cb475-000b-4cc3-9e4c-9bca622580f4/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/01/014cb475-000b-4cc3-9e4c-9bca622580f4/5-160x120.jpg']",Mercedes-Benz S 320,1998,Тараз,1998 г.,Б/у седан,3.2 л,КПП автомат,10 000,"бензин, черный, литые диски, тонировка, люк, панорамная..."
152,5700000,"['https://kolesa-photos.kcdn.online/webp/04/04557ab2-2cf1-4d50-b58f-9bb2692dd906/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04557ab2-2cf1-4d50-b58f-9bb2692dd906/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04557ab2-2cf1-4d50-b58f-9bb2692dd906/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04557ab2-2cf1-4d50-b58f-9bb2692dd906/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04557ab2-2cf1-4d50-b58f-9bb2692dd906/5-160x120.jpg']",Mercedes-Benz E 320,2002,Астана,2002 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, белый, металлик"
153,4300000,"['https://kolesa-photos.kcdn.online/webp/33/33bb4a84-f3c1-4fc2-b589-9bfccbda3aba/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33bb4a84-f3c1-4fc2-b589-9bfccbda3aba/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33bb4a84-f3c1-4fc2-b589-9bfccbda3aba/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33bb4a84-f3c1-4fc2-b589-9bfccbda3aba/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/33/33bb4a84-f3c1-4fc2-b589-9bfccbda3aba/5-160x120.jpg']",Mercedes-Benz S 320,2000,Талдыкорган,2000 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, черный, металлик, литые диски, тонировка, люк, багажник, линзованная о..."
154,3000000,"['https://kolesa-photos.kcdn.online/webp/da/dac87758-9eb5-4b19-93d6-9bfc3b06bbef/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/da/dac87758-9eb5-4b19-93d6-9bfc3b06bbef/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/da/dac87758-9eb5-4b19-93d6-9bfc3b06bbef/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/da/dac87758-9eb5-4b19-93d6-9bfc3b06bbef/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/da/dac87758-9eb5-4b19-93d6-9bfc3b06bbef/5-160x120.jpg']",Mercedes-Benz E 220,1995,Шымкент,1995 г.,Б/у седан,2.2 л,КПП автомат,,"бензин, синий, литые диски, тонировка, люк, ветровики, дерево, алькантара, ауд..."
155,5800000,"['https://kolesa-photos.kcdn.online/webp/ff/ffb5609d-4e9b-4926-8702-9b8a06701f74/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ffb5609d-4e9b-4926-8702-9b8a06701f74/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ffb5609d-4e9b-4926-8702-9b8a06701f74/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ffb5609d-4e9b-4926-8702-9b8a06701f74/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ffb5609d-4e9b-4926-8702-9b8a06701f74/5-160x120.jpg']",Mercedes-Benz Vito,2006,Павлодар,2006 г.,Б/у минивэн,2.1 л,КПП механика,507 310,"дизель, белый, металлик, тонировка, велюр, кондицион..."
156,3600000,"['https://kolesa-photos.kcdn.online/webp/8c/8cfac787-5f58-4b18-8244-9bcbea5f718a/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8cfac787-5f58-4b18-8244-9bcbea5f718a/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8cfac787-5f58-4b18-8244-9bcbea5f718a/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8cfac787-5f58-4b18-8244-9bcbea5f718a/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8cfac787-5f58-4b18-8244-9bcbea5f718a/5-160x120.jpg']",Mercedes-Benz E 280,1997,Алматы,1997 г.,Б/у универсал,2.8 л,КПП автомат,300 000,"бензин, голубой, металлик, литые диски, тонировка, ..."
157,1400000,"['https://kolesa-photos.kcdn.online/webp/5a/5accc436-4338-463c-abea-9bfa8a23205c/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5a/5accc436-4338-463c-abea-9bfa8a23205c/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5a/5accc436-4338-463c-abea-9bfa8a23205c/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5a/5accc436-4338-463c-abea-9bfa8a23205c/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5a/5accc436-4338-463c-abea-9bfa8a23205c/5-160x120.jpg']",Mercedes-Benz E 280,1993,Шымкент,1993 г.,Б/у седан,2.8 л,КПП автомат,303 000,"бензин, белый, литые диски, тонировка, багажник, дневны..."
158,2500000,"['https://kolesa-photos.kcdn.online/webp/31/311f9327-9cf8-400a-bfc6-9bf84aba6e84/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/31/311f9327-9cf8-400a-bfc6-9bf84aba6e84/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/31/311f9327-9cf8-400a-bfc6-9bf84aba6e84/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/31/311f9327-9cf8-400a-bfc6-9bf84aba6e84/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/31/311f9327-9cf8-400a-bfc6-9bf84aba6e84/5-160x120.jpg']",Mercedes-Benz E 230,1996,Астана,1996 г.,Б/у седан,2.3 л,КПП автомат,536,"бензин, серый, металлик, литые диски, люк, противотуманки, ..."
159,9000000,"['https://kolesa-photos.kcdn.online/webp/3c/3cdc72e6-8d0e-49f8-bf9c-9bf6da8e7219/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3c/3cdc72e6-8d0e-49f8-bf9c-9bf6da8e7219/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3c/3cdc72e6-8d0e-49f8-bf9c-9bf6da8e7219/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3c/3cdc72e6-8d0e-49f8-bf9c-9bf6da8e7219/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3c/3cdc72e6-8d0e-49f8-bf9c-9bf6da8e7219/6-160x120.jpg']",Mercedes-Benz E 350,2009,Шымкент,2009 г.,Б/у седан,3.5 л,КПП автомат,140 000,"бензин, Японец. Без вложение. Учет кз 5 лет. Пробег род..."
160,3450000,"['https://kolesa-photos.kcdn.online/webp/ee/ee756216-7885-44cf-aa0f-9bf4605b57fc/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ee/ee756216-7885-44cf-aa0f-9bf4605b57fc/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ee/ee756216-7885-44cf-aa0f-9bf4605b57fc/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ee/ee756216-7885-44cf-aa0f-9bf4605b57fc/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ee/ee756216-7885-44cf-aa0f-9bf4605b57fc/5-160x120.jpg']",Mercedes-Benz E 320,1998,Алматы,1998 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, серебристый, металлик, кожа, дерево, шторки, Машина в отличном состоян..."
161,21200000,"['https://kolesa-photos.kcdn.online/webp/ff/ff6728ac-64cc-4755-b8fb-9bc0f896fb39/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff6728ac-64cc-4755-b8fb-9bc0f896fb39/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff6728ac-64cc-4755-b8fb-9bc0f896fb39/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff6728ac-64cc-4755-b8fb-9bc0f896fb39/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff6728ac-64cc-4755-b8fb-9bc0f896fb39/5-160x120.jpg']",Mercedes-Benz GL 400,2014,Шымкент,2014 г.,Б/у внедорожник,3 л,КПП автомат,181 200,"бензин, белый, кожа, дерево, Gl в хорошем состоянии..."
162,6700000,"['https://kolesa-photos.kcdn.online/webp/6a/6a6de323-1bf1-4c53-92ee-9bcabc891ff6/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6a/6a6de323-1bf1-4c53-92ee-9bcabc891ff6/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6a/6a6de323-1bf1-4c53-92ee-9bcabc891ff6/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6a/6a6de323-1bf1-4c53-92ee-9bcabc891ff6/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6a/6a6de323-1bf1-4c53-92ee-9bcabc891ff6/5-160x120.jpg']",Mercedes-Benz ML 350,2005,Алматы,2005 г.,Б/у внедорожник,3.5 л,КПП автомат,274 600,"бензин, серебристый, литые диски, тонировка, люк, ..."
163,15500000,"['https://kolesa-photos.kcdn.online/webp/5d/5d73c07c-2850-4ba6-9bd0-9928255b8f2b/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5d/5d73c07c-2850-4ba6-9bd0-9928255b8f2b/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5d/5d73c07c-2850-4ba6-9bd0-9928255b8f2b/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5d/5d73c07c-2850-4ba6-9bd0-9928255b8f2b/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/5d/5d73c07c-2850-4ba6-9bd0-9928255b8f2b/6-160x120.jpg']",Mercedes-Benz G 500,1999,Актобе,1999 г.,Б/у внедорожник,5 л,КПП автомат,220 000,"бензин, черный, металлик, литые диски, тонировка, л..."
164,11400000,"['https://kolesa-photos.kcdn.online/webp/17/171adc62-3d12-4172-a09c-9b2685d0e35b/9-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/17/171adc62-3d12-4172-a09c-9b2685d0e35b/13-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/17/171adc62-3d12-4172-a09c-9b2685d0e35b/14-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/17/171adc62-3d12-4172-a09c-9b2685d0e35b/16-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/17/171adc62-3d12-4172-a09c-9b2685d0e35b/17-160x120.jpg']",Mercedes-Benz CLS 55 AMG,2004,Караганда,2004 г.,Б/у седан,5.5 л,КПП автомат,150 000,"бензин, белый, литые диски, люк, панорамная крыша, обве..."
165,3600000,"['https://kolesa-photos.kcdn.online/webp/d4/d441bfcf-1850-44e7-a7be-9bcd4b3240f1/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d4/d441bfcf-1850-44e7-a7be-9bcd4b3240f1/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d4/d441bfcf-1850-44e7-a7be-9bcd4b3240f1/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d4/d441bfcf-1850-44e7-a7be-9bcd4b3240f1/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d4/d441bfcf-1850-44e7-a7be-9bcd4b3240f1/5-160x120.jpg']",Mercedes-Benz A 170,2008,Атырау,2008 г.,Б/у хэтчбек,1.7 л,КПП вариатор,212 000,"бензин, белый, литые диски, тонировка, багажник, дне..."
166,5500000,"['https://kolesa-photos.kcdn.online/webp/fa/fa0282ad-3fb5-4723-a9b2-9bb25c37c642/20-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa0282ad-3fb5-4723-a9b2-9bb25c37c642/21-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa0282ad-3fb5-4723-a9b2-9bb25c37c642/22-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa0282ad-3fb5-4723-a9b2-9bb25c37c642/23-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fa0282ad-3fb5-4723-a9b2-9bb25c37c642/24-160x120.jpg']",Mercedes-Benz E 350,2007,Актау,2007 г.,Б/у седан,3.5 л,КПП автомат,327 000,"бензин, белый, литые диски, биксенон, линзованная оптик..."
167,15500000,"['https://kolesa-photos.kcdn.online/webp/12/125903d8-6b62-48b5-bc32-9a25206641de/9-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/12/125903d8-6b62-48b5-bc32-9a25206641de/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/12/125903d8-6b62-48b5-bc32-9a25206641de/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/12/125903d8-6b62-48b5-bc32-9a25206641de/6-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/12/125903d8-6b62-48b5-bc32-9a25206641de/7-160x120.jpg']",Mercedes-Benz E 400,2015,Алматы,2015 г.,Б/у седан,3 л,КПП автомат,130 000,"бензин, черный, кожа, Авто без вложений (полностью обслуж..."
168,1950000,"['https://kolesa-photos.kcdn.online/webp/a6/a6b8ec9a-54d2-4ed3-b3b7-9be60a3c30fc/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a6/a6b8ec9a-54d2-4ed3-b3b7-9be60a3c30fc/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a6/a6b8ec9a-54d2-4ed3-b3b7-9be60a3c30fc/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a6/a6b8ec9a-54d2-4ed3-b3b7-9be60a3c30fc/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a6/a6b8ec9a-54d2-4ed3-b3b7-9be60a3c30fc/5-160x120.jpg']",Mercedes-Benz C 180,1996,Алматы,1996 г.,Б/у седан,1.8 л,КПП автомат,380 000,"бензин, серебристый, металлик, литые диски, тонировка, ..."
169,1750000,"['https://kolesa-photos.kcdn.online/webp/7f/7f5f3c66-c987-4afe-9474-9bd26df11d51/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7f/7f5f3c66-c987-4afe-9474-9bd26df11d51/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7f/7f5f3c66-c987-4afe-9474-9bd26df11d51/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7f/7f5f3c66-c987-4afe-9474-9bd26df11d51/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7f/7f5f3c66-c987-4afe-9474-9bd26df11d51/6-160x120.jpg']",Mercedes-Benz E 220,1993,Алматы,1993 г.,Б/у седан,2.2 л,КПП механика,385 000,"бензин, белый, металлик, тонировка, багажник, велюр, а..."
170,7500000,"['https://kolesa-photos.kcdn.online/webp/8c/8c9b17d1-3a57-4463-862b-9bb8211edca3/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8c9b17d1-3a57-4463-862b-9bb8211edca3/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8c9b17d1-3a57-4463-862b-9bb8211edca3/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8c9b17d1-3a57-4463-862b-9bb8211edca3/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/8c/8c9b17d1-3a57-4463-862b-9bb8211edca3/6-160x120.jpg']",Mercedes-Benz E 240,2002,Караганда,2002 г.,Б/у седан,2.6 л,КПП автомат,225 000,"бензин, Автомобиль в исключительном состоянии один хозя..."
171,61500000,"['https://kolesa-photos.kcdn.online/webp/dc/dc633daf-d268-482d-b5aa-9bf04d5e8040/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/dc/dc633daf-d268-482d-b5aa-9bf04d5e8040/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/dc/dc633daf-d268-482d-b5aa-9bf04d5e8040/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/dc/dc633daf-d268-482d-b5aa-9bf04d5e8040/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/dc/dc633daf-d268-482d-b5aa-9bf04d5e8040/5-160x120.jpg']",Mercedes-Benz GLS 450,2021,Алматы,2021 г.,Б/у внедорожник,3 л,КПП автомат,,"бензин, Mercedes Benz GLS 450 В самой полной комплектации В родной краске..."
172,69000000,"['https://kolesa-photos.kcdn.online/webp/d1/d17b0e30-6591-4b88-af80-9bcfab9018ab/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d1/d17b0e30-6591-4b88-af80-9bcfab9018ab/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d1/d17b0e30-6591-4b88-af80-9bcfab9018ab/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d1/d17b0e30-6591-4b88-af80-9bcfab9018ab/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d1/d17b0e30-6591-4b88-af80-9bcfab9018ab/5-160x120.jpg']",Mercedes-Benz GLS 450,2023,Астана,2023 г.,Б/у внедорожник,3 л,КПП автомат,10 000,"бензин, черный, кожа, дерево, шторки, Выехал из сало..."
